former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.48578191253175,-6.122195771589124,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.65750353346281,1.661643214346467,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.09318616442981,0.42085806078683385,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.030995444648774,-8.42953440513443,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.52176833991022,-9.617635907146452,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.815267866297035,3.0920780309744136,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.64226787664413,-2.362944617196252,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.09885853487605,-3.4281124518896777,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4893362145139,-7.313279484177967,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.593659806363405,-6.406292748678264,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.131616456513456,-7.8757566576881315,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.93058360027555,-5.331992495892746,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.93533937268686,0.868812760145738,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.21112146143311,-11.45299280310601,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.40722661052525,-4.572018468383091,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.07616282529622,-9.89521858814284,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.49008996260442,2.5347934317283083,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.345065229232084,-7.3585476219076575,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5966090461977,-3.863717573697713,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.63636558471377,2.63128415366754,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.82536611762609,-3.45938660012722,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.621653881800256,-3.272960738410487,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.818639416358177,-2.9499272796121483,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.95482387861645,5.123092741572987,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.916626064900235,-8.793349690975173,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.87416948635065,-6.761556651469257,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.06705203230364,-2.0529918826362725,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.06288041257564,-4.49803981678307,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83328808544904,1.6171800266164524,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.42224200498928,-4.1074170709058695,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.883573694875096,3.1990960678648857,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.601905046938754,-0.5356254197123772,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.029682589888875,-7.112604955451543,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.89372132840778,-6.327745440502821,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8115573565509,2.579980940664232,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.93480565566217,1.1076556817017476,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18715747266799,-3.576416398168691,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.89699545051041,-7.419818424302759,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.01767381156516,-4.91315132922046,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.039000591488296,2.3711859728912774,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.02241229104081,2.281446743053746,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.387860498881416,-7.327118154878008,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91585633389015,-5.001450645713578,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79732713381579,-6.577080913704622,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.940164406779445,2.5059555241669074,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.187665824612644,-5.180420396352263,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.936871411590545,1.5330912882138126,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.52622534096606,-5.736365543798496,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.25159865863472,-11.409251224546466,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.354283648223614,0.5131911924285337,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.998383485123,-9.306361587898905,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.090900436587084,-5.076666625015355,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.60380626707344,2.8093300311810654,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.61448941295309,0.5508160981558967,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.88261353809991,0.7023432637546093,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4738207708626,2.6458068336711973,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.110176962772826,-10.441845989206486,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.914191170258775,-7.983988948193482,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.38580048721412,-7.491494327901794,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.299749969398654,-8.797576148854347,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.901568701097325,0.43277353120916284,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.46587473424299,-8.134609535780863,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.212161063068805,-7.041820524882439,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.38898581801106,-0.6758712130043445,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.31176263177178,1.069278027679853,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.43307219976643,-8.997526440872218,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.42596057243938,-2.116322371698583,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.05477509380014,-2.504352910800548,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.45815934730578,3.6423548477672347,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.16368752440059,-4.826481514406564,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54299245941631,-9.26398660334608,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.187570272919196,1.9881796524902438,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.93584164415435,2.8055913632662013,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.599443892715158,2.329843210332857,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.56341055623649,-3.9281989492574527,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.181982566543795,-5.44146531381548,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.160080051452972,2.9875153781771897,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.115217088781968,-8.049294420581045,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.40447687270299,-3.496869559669691,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.67248417736471,0.9553870574435536,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.501356880692875,-5.313152601347824,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.22936039712101,-4.019560809185843,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.61103618772451,3.0406793332316813,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.65971525778902,1.807200921290881,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.507497649428444,-1.3169038146271845,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.48684533510547,-6.267218478758263,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.947061699594194,2.3521650363449784,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11004317592844,-0.1331101587250953,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.21911272313975,-9.362666557822282,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.57151136955956,2.006340605087999,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.35837708949272,-0.3836865812343671,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.919449850497415,-11.029101638117874,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.85783297685536,-4.237814052291217,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77620979219439,-6.944189230062764,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52385540521642,-7.499019079490118,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.952637982917004,-4.544376116475004,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.39052504654925,-7.215405025990375,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.57387902506968,4.010304935519135,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.51106549230069,-8.293519865723159,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.594965499018024,-4.234422159279802,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.53561625649092,-7.78101572869427,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.67880639893271,3.130975056921212,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.635861070271325,-8.773501758108146,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.209471080949584,-5.007049107150476,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.516497783936046,-9.210459091292456,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.861602381101434,-6.782481390981885,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.25151922931119,-0.805794553038844,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81599971390926,-4.44134718538808,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.913346099347166,-1.4851196271017002,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.458971126308754,0.01576284011943868,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.342582234842,-1.1275247389740768,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.083680068397705,0.25123296087837516,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.56088227941215,-5.08433821057981,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.483443177222146,-4.168002127985777,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.63541259394567,-1.0977946267451615,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6525798382135,1.7051720225458717,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62783450893546,-2.508757724979278,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.63356373685944,-8.474298601230837,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.820342682556497,-4.777570011793088,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.053546135391315,-3.892552519245791,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.76182102301197,-2.2225790116381705,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.28160094961515,1.7130328767820107,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.68462910261852,-7.261763831435201,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.05017297636252,0.320277978359203,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.57766421485755,-3.3679580269095957,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.27657673879909,2.460692563922827,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.050042918000024,-6.619304656772912,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.690256882533344,-0.9232652623667214,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.70337209258752,-6.563022804712935,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.17463526199574,-7.709001318681472,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06663058215142,0.0018033242509439677,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.839801385195386,3.278623853892448,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.396679276360576,-0.9371813939286292,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.29836788332379,3.463158366676946,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.705347769533702,-3.3921555687963143,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8580688296947,-9.471087431981623,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.30803638864147,1.5754987222869306,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91262234676721,-8.009936916987026,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.85926093865812,-5.289897007130758,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04788665574258,-8.681145160164132,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75832756583938,-3.6899382453882446,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7907112804158,-10.571730531555227,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62302707182409,3.81141122902273,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.760873915923426,2.8645468690717255,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45394059750426,-2.075912228718272,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.409479043622255,1.3773554293186523,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.63468691175082,-0.19752011400113087,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.14076820900443,2.1132529295741818,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.02147081854912,-8.251583331021237,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.564815918115954,-8.80831482356733,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.04093137965917,4.958626805605887,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.140296284188544,1.9899935340828414,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.27351580939632,-7.94464452298623,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.28694410396153,-0.7228516317766622,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.049800165354434,-2.787161106478479,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71943878770786,2.1929286513999298,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.78982315392774,-4.855391427972538,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24025295728604,-8.815955352621035,0
